1.000000000000000000e+00,7.831669044222538956e-01,3.714640909439739236e-01,4.081050170166831137e+00,3.249000000000000221e-01,4.420000000000000318e-02,1.899999999999999996e-03,1.000000000000000048e-04
1.000000000000000000e+00,7.340038148083926073e-01,4.775632483827941255e-01,4.965238952508443049e+00,2.881000000000000227e-01,4.889999999999999902e-02,9.499999999999999764e-03,1.199999999999999895e-03
1.000000000000000000e+00,6.160310277957337100e-01,5.100817135265340863e-01,3.952555988946908627e+00,2.953999999999999959e-01,5.029999999999999749e-02,4.199999999999999740e-03,0.000000000000000000e+00
1.000000000000000000e+00,7.812611328820805445e-01,4.154190223905884771e-01,3.891117991905110429e+00,3.320000000000000173e-01,4.080000000000000293e-02,2.399999999999999790e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.672409078479628164e-01,6.402880488683456717e-01,5.885283286044434625e+00,1.653000000000000025e-01,6.719999999999999585e-02,2.069999999999999965e-02,4.799999999999999580e-03
1.000000000000000000e+00,8.677624206200971191e-01,3.371707079096141202e-01,4.611239558048711551e+00,3.158000000000000251e-01,4.229999999999999732e-02,5.000000000000000104e-03,2.999999999999999737e-04
1.000000000000000000e+00,7.683465959328028561e-01,3.578408635781600289e-01,5.072330291002508318e+00,2.778999999999999804e-01,5.160000000000000003e-02,1.140000000000000041e-02,5.999999999999999474e-04
1.000000000000000000e+00,6.711229946524064349e-01,5.226637424671792820e-01,4.083680861644015891e+00,3.062000000000000277e-01,4.639999999999999680e-02,3.500000000000000073e-03,1.000000000000000048e-04
1.000000000000000000e+00,5.627441787779340343e-01,4.785534258811504071e-01,5.255869637040842868e+00,2.250999999999999945e-01,6.029999999999999943e-02,1.830000000000000029e-02,3.700000000000000164e-03
1.000000000000000000e+00,8.910741301059001973e-01,2.900500257059737130e-01,5.002653161848121144e+00,2.922000000000000153e-01,4.769999999999999934e-02,9.400000000000000369e-03,6.999999999999999929e-04
1.000000000000000000e+00,6.331863465621427878e-01,5.522458222534419869e-01,3.671868600582131492e+00,2.898999999999999910e-01,5.020000000000000157e-02,4.799999999999999580e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.213276519398968356e-01,1.233112757255977021e+00,8.340986206800286240e+00,4.619999999999999801e-02,3.939999999999999752e-02,3.479999999999999760e-02,2.769999999999999893e-02
1.000000000000000000e+00,2.838618564642444442e-01,9.058968488216966319e-01,5.642571758482493038e+00,1.373999999999999944e-01,7.710000000000000187e-02,2.800000000000000058e-02,5.000000000000000104e-03
1.000000000000000000e+00,5.760441292356186516e-01,6.810868494610279322e-01,3.946010133174343348e+00,2.393000000000000127e-01,5.410000000000000225e-02,5.300000000000000024e-03,0.000000000000000000e+00
1.000000000000000000e+00,8.768768768768768762e-01,2.896587788381494999e-01,4.494815700465294661e+00,2.963000000000000078e-01,5.109999999999999959e-02,5.300000000000000024e-03,5.000000000000000104e-04
1.000000000000000000e+00,8.268176835951771553e-01,4.803712995567408495e-01,4.072425518881578554e+00,3.390000000000000235e-01,3.660000000000000059e-02,3.899999999999999821e-03,1.000000000000000048e-04
1.000000000000000000e+00,1.811953697141507336e-01,1.301233985586398356e+00,5.856452384683691115e+00,1.037000000000000005e-01,7.190000000000000557e-02,4.089999999999999886e-02,1.220000000000000077e-02
1.000000000000000000e+00,7.406440382941688050e-01,3.561221791577984241e-01,4.672155065537507035e+00,2.792999999999999927e-01,4.959999999999999826e-02,1.200000000000000025e-02,5.999999999999999474e-04
1.000000000000000000e+00,7.914725904693657998e-01,3.593324106439583221e-01,5.015042644538361571e+00,2.997000000000000219e-01,4.120000000000000051e-02,1.089999999999999997e-02,2.099999999999999870e-03
1.000000000000000000e+00,4.269406392694063967e-01,7.109030678691546923e-01,5.633048958171324117e+00,1.842000000000000026e-01,7.180000000000000271e-02,1.529999999999999936e-02,1.399999999999999986e-03
1.000000000000000000e+00,7.470300489168413272e-01,3.908653938604347289e-01,4.746353450148296460e+00,2.881000000000000227e-01,4.800000000000000100e-02,9.499999999999999764e-03,1.000000000000000021e-03
1.000000000000000000e+00,1.865211200759373522e-01,1.074489284747960127e+00,6.402791139566643253e+00,8.580000000000000127e-02,6.169999999999999790e-02,4.309999999999999942e-02,1.839999999999999969e-02
1.000000000000000000e+00,8.497965223825378889e-01,4.039075235824984289e-01,4.208247985457497897e+00,3.306999999999999940e-01,3.790000000000000313e-02,3.399999999999999811e-03,2.000000000000000096e-04
1.000000000000000000e+00,8.477457501847746046e-01,3.394193306578142111e-01,3.679069233831216312e+00,3.192999999999999727e-01,4.299999999999999656e-02,3.099999999999999891e-03,0.000000000000000000e+00
1.000000000000000000e+00,3.109596224436287359e-01,1.255651963480983069e+00,1.443856615065328342e+01,3.549999999999999684e-02,2.570000000000000062e-02,1.959999999999999937e-02,1.540000000000000049e-02
1.000000000000000000e+00,2.342631449024931978e-01,8.985924625511122477e-01,5.833637758498464443e+00,1.087999999999999939e-01,7.620000000000000384e-02,3.599999999999999728e-02,9.700000000000000289e-03
1.000000000000000000e+00,7.714791851195748063e-01,4.868587110776464999e-01,3.704506864934213439e+00,3.310000000000000164e-01,3.570000000000000256e-02,2.899999999999999800e-03,0.000000000000000000e+00
1.000000000000000000e+00,9.316206297083252652e-01,3.785235199933276173e-01,4.048579075514100012e+00,3.372999999999999887e-01,3.660000000000000059e-02,3.000000000000000062e-03,1.000000000000000048e-04
1.000000000000000000e+00,7.689722271360339700e-01,4.713760244939538269e-01,3.618520816006797425e+00,3.280000000000000138e-01,4.599999999999999922e-02,2.899999999999999800e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.933174224343675307e-01,1.087700302262233798e+00,9.393061405501999417e+00,6.320000000000000617e-02,4.549999999999999878e-02,3.320000000000000034e-02,1.990000000000000102e-02
1.000000000000000000e+00,4.228799089356858332e-01,7.139541486757968736e-01,3.790146182717678780e+00,2.134999999999999953e-01,6.410000000000000420e-02,6.400000000000000307e-03,0.000000000000000000e+00
1.000000000000000000e+00,6.374652038644178509e-01,5.536563479310332436e-01,4.348602188091224896e+00,2.726000000000000090e-01,5.390000000000000346e-02,6.000000000000000125e-03,2.000000000000000096e-04
1.000000000000000000e+00,5.306903413439461037e-01,4.245269268142599639e-01,4.519799745534875512e+00,2.464999999999999969e-01,5.689999999999999919e-02,1.359999999999999924e-02,5.999999999999999474e-04
1.000000000000000000e+00,1.809163911195087460e-01,1.193962298110192277e+00,8.108740245440259287e+00,6.300000000000000044e-02,4.939999999999999947e-02,3.749999999999999861e-02,2.450000000000000094e-02
1.000000000000000000e+00,5.119443604475355514e-01,5.424874047192872473e-01,5.861422251653326754e+00,1.850999999999999868e-01,6.360000000000000375e-02,2.630000000000000046e-02,6.599999999999999964e-03
1.000000000000000000e+00,4.242676951944125696e-02,3.068779679353725420e+00,1.017878540208638150e+01,2.949999999999999845e-02,2.340000000000000066e-02,2.139999999999999888e-02,1.750000000000000167e-02
1.000000000000000000e+00,9.357336430507162683e-01,3.020973974705619125e-01,5.413274245444991806e+00,3.060999999999999832e-01,4.479999999999999954e-02,5.499999999999999681e-03,8.000000000000000383e-04
1.000000000000000000e+00,7.364125716270185640e-01,4.054403172957036783e-01,4.791876506561701277e+00,2.943000000000000060e-01,4.569999999999999757e-02,7.400000000000000328e-03,8.999999999999999754e-04
1.000000000000000000e+00,4.367816091954023205e-01,6.505388514123485733e-01,4.295465495227551500e+00,1.796999999999999986e-01,6.460000000000000464e-02,1.880000000000000074e-02,1.199999999999999895e-03
