Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(0, 1, 2, 8)",0.945888876914978,0.9488000273704529,0.625,1.0,0.3333333333333333,0.5,0.5
"(0, 1, 3, 8)",0.9465000033378601,0.9487000107765198,0.375,1.0,0.23076923076923078,0.375,0.375
"(0, 1, 4, 8)",0.5000555515289307,0.5,0.8125,0.0,0,0,0
"(0, 1, 5, 8)",0.944944441318512,0.9488999843597412,0.359375,1.0,0.22641509433962265,0.36923076923076925,0.36923076923076925
"(0, 1, 6, 8)",0.49950000643730164,0.5,0.8125,0.0,0,0,0
"(0, 1, 7, 8)",0.9483888745307922,0.9488000273704529,0.390625,1.0,0.23529411764705882,0.38095238095238093,0.38095238095238093
"(0, 1, 8, 9)",0.945555567741394,0.9491000175476074,0.3125,1.0,0.21428571428571427,0.35294117647058826,0.35294117647058826
"(0, 1, 8, 10)",0.9462777972221375,0.9483000040054321,0.5625,1.0,0.3,0.4615384615384615,0.4615384615384615
"(0, 1, 8, 11)",0.9427222013473511,0.949400007724762,0.796875,1.0,0.48,0.6486486486486487,0.6486486486486487
"(0, 1, 8, 12)",0.9464444518089294,0.9490000009536743,0.40625,1.0,0.24,0.3870967741935484,0.3870967741935484
"(0, 2, 3, 8)",0.945388913154602,0.9488999843597412,0.53125,1.0,0.2857142857142857,0.4444444444444445,0.4444444444444445
"(0, 2, 4, 8)",0.9480555653572083,0.9488000273704529,0.625,1.0,0.3333333333333333,0.5,0.5
"(0, 2, 5, 8)",0.9454444646835327,0.9490000009536743,0.34375,1.0,0.2222222222222222,0.3636363636363636,0.3636363636363636
"(0, 2, 6, 8)",0.4993889033794403,0.5,0.8125,0.0,0,0,0
"(0, 2, 7, 8)",0.9444444179534912,0.9491000175476074,0.421875,1.0,0.24489795918367346,0.39344262295081966,0.39344262295081966
"(0, 2, 8, 9)",0.9473888874053955,0.9501000046730042,0.234375,1.0,0.19672131147540983,0.3287671232876712,0.3287671232876712
"(0, 2, 8, 10)",0.9480000138282776,0.9491000175476074,0.484375,1.0,0.26666666666666666,0.4210526315789474,0.4210526315789474
"(0, 2, 8, 11)",0.9476110935211182,0.9496999979019165,0.859375,1.0,0.5714285714285714,0.7272727272727273,0.7272727272727273
"(0, 2, 8, 12)",0.9491111040115356,0.9492999911308289,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 3, 4, 8)",0.9473333358764648,0.9492999911308289,0.28125,1.0,0.20689655172413793,0.34285714285714286,0.34285714285714286
"(0, 3, 5, 8)",0.4967222213745117,0.5,0.8125,0.0,0,0,0
"(0, 3, 6, 8)",0.9477777481079102,0.9488999843597412,0.34375,1.0,0.2222222222222222,0.3636363636363636,0.3636363636363636
"(0, 3, 7, 8)",0.9476110935211182,0.9485999941825867,0.375,1.0,0.23076923076923078,0.375,0.375
"(0, 3, 8, 9)",0.9437222480773926,0.9488000273704529,0.34375,1.0,0.2222222222222222,0.3636363636363636,0.3636363636363636
"(0, 3, 8, 10)",0.9463889002799988,0.9488999843597412,0.4375,1.0,0.25,0.4,0.4
"(0, 3, 8, 11)",0.5028333067893982,0.5,0.8125,0.0,0,0,0
"(0, 3, 8, 12)",0.9459999799728394,0.9491999745368958,0.1875,1.0,0.1875,0.3157894736842105,0.3157894736842105
"(0, 4, 5, 8)",0.9449999928474426,0.9488999843597412,0.359375,1.0,0.22641509433962265,0.36923076923076925,0.36923076923076925
